iso3c,year,unemp_rate,population,GDPgrowth,GDP2019,gdp_real_pc_ppp,fiscalbalance,NAWRU,primaryfiscalbalance,outputgap,potentialoutput,publicdebt,domesticdemand,exportsgoodsandservices,exportsgoods,exportsservices
NLD,1998,4.4,15707.209,4.66391723,70.00258317,23957.08,-1.3538087,4.242552,2.8263102,0.5308084,80.6638369,62.665,74.27335169,41.48494403,41.80197265,40.1346993
NLD,1999,3.6,15812.088,5.034047683,73.52654658,25538.4,0.2534217,3.904211,4.1386643,1.8194609,83.65219414,58.5654,78.1434538,45.22394414,45.42123151,44.23668422
NLD,2000,2.9,15925.513,4.195651366,76.61146414,27935.52,1.1654687,3.607555,4.4594442,2.5772638,86.51802899,52.0653,80.52689303,50.84478078,51.86912395,47.19331009
NLD,2001,2.3,16046.18,2.326955031,78.39417846,28825.36,-0.4756361,3.317322,2.4066108,1.7972409,89.20962439,49.4398,82.96181036,51.59364518,52.26769107,49.07311231
NLD,2002,2.8,16148.929,0.217277965,78.56451173,29592.37,-2.1291583,3.285265,0.4417954,-0.410969,91.38582188,48.7843,82.93270441,51.92753785,52.57603595,49.48574749
NLD,2003,3.7,16225.302,0.155632118,78.68678335,28949.45,-3.1422944,3.324034,-0.7708508,-2.2377731,93.23837504,49.9782,83.05279046,52.88365176,53.91017117,49.29875735
NLD,2004,4.6,16281.779,1.984948201,80.24867524,30283.71,-1.8252892,3.437811,0.4967069,-2.0302811,94.88771252,50.2832,83.46830707,57.22684878,59.36644028,50.348072
NLD,2005,5.9,16319.868,2.050889683,81.89448704,31985.68,-0.3964544,3.808098,1.7733348,-1.5265382,96.33838859,49.7986,84.75505297,60.52321542,62.94783619,52.78173022
NLD,2006,5,16346.101,3.460988009,84.72884541,33926.4,0.0993934,3.849183,2.1137772,0.0889061,98.06392621,45.194,87.65034937,64.86447581,68.08771146,54.72046338
NLD,2007,4.2,16381.696,3.772828992,87.92551986,36192.13,-0.0918972,3.994183,1.8746063,1.8541874,100,42.9812,92.23157587,68.33791414,71.57457318,58.13247012
NLD,2008,3.7,16445.593,2.170326616,89.83379082,36685.47,0.2013294,4.111814,2.2433629,2.3104717,101.7146715,54.6867,92.85318211,69.4428128,72.00907315,61.27952476
NLD,2009,4.4,16530.388,-3.666872612,86.53970015,33895.11,-5.0862458,4.413351,-3.0522916,-2.4664203,102.7839036,56.767,90.39841779,63.44174171,64.7167383,59.29033865
NLD,2010,5,16615.394,1.342739226,87.70170265,34473.87,-5.2461956,4.745512,-3.4631493,-1.7772007,103.4331179,59.2468,90.34550728,69.61311392,71.91059662,62.56385174
NLD,2011,5,16693.074,1.551178807,89.06211287,35161.81,-4.4269396,4.953633,-2.635775,-0.9583465,104.1691387,61.6956,90.67905173,73.20457971,75.5280075,66.05939338
NLD,2012,5.8,16754.962,-1.030356384,88.14445571,35735.54,-3.9184276,5.202972,-2.2408517,-2.4149159,104.6346534,66.2139,88.66868848,75.59015255,77.87610601,68.55915623
NLD,2013,7.3,16804.432,-0.130170954,88.02971723,36183.17,-2.928703,5.495765,-1.3699481,-2.9008665,105.0214311,67.6557,88.13671852,77.4635716,79.33715604,71.73389774
NLD,2014,7.4,16865.008,1.423390903,89.28272421,36302.74,-2.1520043,5.490973,-0.6842278,-2.0871694,105.6310935,67.8468,88.20299326,80.98537984,81.75699705,78.64031967
NLD,2015,6.9,16939.923,1.959174542,91.03192862,37810.51,-2.0246142,5.416286,-0.72318,-1.5472449,107.109951,64.6321,94.25085845,86.97327578,85.90475619,90.10387023
NLD,2016,6,17030.314,2.191713719,93.02708789,37365.57,0.020894,5.279705,1.1716175,-0.7293208,108.5556296,61.8875,93.56477905,88.42422058,89.66682244,84.88249383
NLD,2017,4.9,17131.296,2.910905917,95.73501889,38543.99,1.2601843,5.082209,2.2621541,0.5852111,110.2555991,56.9069,95.68263202,94.17156313,95.05387463,91.63305113
NLD,2018,3.8,17231.624,2.597454141,98.2216921,39911.39,1.3641432,4.840264,2.2560879,1.5251506,112.0721459,52.3881,97.69241935,97.70281052,98.06122793,96.66749668
NLD,2019,3.4,17349.861,1.810504237,100,41073.11,1.728586,4.556022,2.4967644,1.5282846,114.0977006,48.5967,100,100,100,100
NLD,2020,5.9,17482.408,-6.847896382,93.15210362,38397.9,-6.3108132,4.817277,-5.5463031,-6.4048982,115.2931536,62.1273,93.16402953,89.36691535,90.70000468,85.60004031
NLD,2021,5.3,17617.797,4.963640025,97.77583872,40515.51,-3.4732876,4.565213,-2.6500091,-3.1379885,116.93433,57.602,98.29801806,95.61881766,96.8676004,92.07135743
POL,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1960,NA,29637.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1961,NA,29964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1962,NA,30308.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1963,NA,30712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1964,NA,31139.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1965,NA,31444.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1966,NA,31681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1967,NA,31987.155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1968,NA,32294.655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1969,NA,32548.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1970,NA,32664.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1971,NA,32783.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1972,NA,33055.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1973,NA,33357.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1974,NA,33678.899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1975,NA,34015.199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1976,NA,34356.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1977,NA,34689.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1978,NA,34965.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1979,NA,35247.217,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1980,NA,35574.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1981,NA,35898.587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1982,NA,36230.481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1983,NA,36571.808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1984,NA,36904.133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1985,NA,37201.885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1986,NA,37456.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1987,NA,37668.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1988,NA,37824.487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1989,NA,37961.529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
POL,1990,NA,38110.782,NA,34.33271448,5622.32,NA,NA,NA,NA,NA,NA,32.29382165,9.87698324,NA,NA
POL,1991,NA,38246.193,-7.015596729,31.92406969,5467.04,NA,NA,NA,NA,NA,NA,32.9147009,9.707513656,9.858006392,8.853194144
POL,1992,13.3,38363.667,2.515070333,32.7269825,5751.79,NA,NA,NA,NA,NA,NA,33.1477454,10.75526608,11.03726108,9.460200576
POL,1993,14,38461.408,3.738265622,33.95040403,5990.51,NA,NA,NA,NA,NA,NA,35.03571516,11.09428931,11.3906709,9.741621816
POL,1994,14.4,38542.652,5.292751801,35.74731465,6414.9,NA,NA,NA,NA,NA,NA,36.45681043,12.54268263,13.1415897,10.21552618
POL,1995,13.2,38594.998,6.951948688,38.23244962,6507.67,-4.1800727,12.737194,1.4375528,-1.1353915,60.62526786,47.5715,39.01480154,15.40870246,17.00328492,9.951839173
POL,1996,12.1,38624.37,6.05659153,40.54803293,7098.59,-4.5364105,13.403833,-0.0658593,0.659008,63.15093847,42.4051,42.64650581,17.15181818,17.92425081,14.4194538
POL,1997,10.9,38649.66,6.459161668,43.16709593,7774.24,-4.5515959,13.90503,-0.0699508,2.1444761,66.25225297,42.2957,46.32617394,19.24488523,20.16373494,16.01950079
POL,1998,10.3,38663.481,4.615000895,45.15925779,8270.23,-4.1655323,14.204339,-0.1826525,1.3597866,69.84635797,38.4336,49.14794178,21.98548412,22.5362289,19.75257509
POL,1999,13.2,38465.143,4.642055267,47.2555755,8834.21,-2.245402,14.940554,0.6769773,1.2780478,73.14765075,38.9785,51.78880189,21.43117736,22.74303246,17.09125844
POL,2000,16.2,38258.629,4.559458099,49.41017366,9337.19,-2.9709571,15.368358,0.0427023,1.1031151,76.615164,36.4532,53.49846584,26.49164337,27.17177699,23.73537784
POL,2001,18.3,38248.076,1.247831619,50.02672943,9640.04,-4.7833584,15.654664,-1.6628738,-1.8317677,79.89025779,37.3321,52.81725128,27.30099513,29.24394215,20.80915376
POL,2002,20,38230.364,2.041673763,51.04811204,10120.31,-4.8456916,15.678593,-1.9640595,-3.5377368,82.96309832,41.7787,53.62488034,28.61993251,31.16212601,20.32903288
POL,2003,19.7,38204.57,3.562399301,52.86664963,10404.55,-6.0770986,15.235013,-3.1143239,-3.7153024,86.07696192,46.6305,54.97258156,32.65542698,36.59438534,20.13090531
POL,2004,19,38182.222,5.135613526,55.58167644,11293.42,-5.0438235,14.666764,-2.3356433,-2.3306538,89.21460274,45.1144,58.41454135,34.25345118,37.21107613,24.52899413
POL,2005,17.8,38165.445,3.493247136,57.52328176,11814.37,-3.9618643,14.157408,-1.4992079,-2.1836963,92.19240772,46.607,59.79513488,37.63283944,41.32345866,25.55609203
POL,2006,13.9,38141.267,6.179317641,61.07782805,12541.38,-3.557344,13.147101,-1.1896449,-0.0292377,95.7796144,47.2543,64.08836741,43.48920724,47.57451128,30.06954869
POL,2007,9.6,38120.56,7.035174339,65.37475974,13843.24,-1.8529824,12.127834,0.3246045,2.4879716,100,44.496,70.07727239,47.85557089,51.21345599,36.53613511
POL,2008,7.1,38125.758,4.249829938,68.15307585,14474.6,-3.6001347,11.227996,-1.4859303,2.150003,104.5947303,46.7171,73.82513071,51.23453884,55.58162584,36.83098097
POL,2009,8.2,38079.373,2.820109334,70.0750671,14511.61,-7.2527276,10.69868,-4.8011188,0.9790409,108.7914854,49.8145,73.65571074,48.18778508,51.10315357,37.99945691
POL,2010,9.7,38042.794,3.607446831,72.60298789,15911.62,-7.3968137,10.176548,-4.9074309,0.7370475,112.9868462,53.5032,76.72520189,54.48598429,58.19718406,41.66338679
POL,2011,9.7,38063.255,5.017276385,76.24568046,17035.1,-4.8795525,9.36769,-2.3487003,1.4477048,117.8245592,54.5036,79.96818773,58.76946252,62.68244915,45.22201729
POL,2012,10.1,38063.164,1.607954926,77.47167663,17796.72,-3.7415653,8.890913,-1.084002,-0.3859435,121.9228297,54.0647,79.60288667,61.46357497,64.92168528,49.3532155
POL,2013,10.3,38040.196,1.391870654,78.54998216,17945.59,-4.1819186,8.552258,-1.6766904,-1.8597784,125.4763519,56.0252,79.16163872,65.20216141,68.5018883,53.58776803
POL,2014,9,38011.735,3.318470419,81.15664009,18653.78,-3.6461135,8.03771,-1.6913638,-1.6480864,129.361141,50.7882,82.93036157,69.55440259,72.69312142,58.48310176
POL,2015,7.5,37986.412,3.839045825,84.27228069,19941.18,-2.615758,7.573491,-0.8569843,-0.9729075,133.4115634,51.2926,85.64579396,74.9058082,77.65786238,65.15403227
POL,2016,6.2,37970.087,3.063919704,86.8543157,19973.01,-2.3728366,7.179252,-0.6654495,-0.6274211,137.0210795,54.2657,87.61609269,81.53412004,83.2015347,75.61783766
POL,2017,4.9,37974.826,4.937692714,91.14291492,20753.38,-1.4678154,6.67829,0.0975695,1.2709196,141.0915365,50.6259,91.88595695,89.30181221,91.01419138,83.2280721
POL,2018,3.9,37974.75,5.349008611,96.01815729,21820.16,-0.232636,6.185768,1.2085943,3.3622652,145.6310801,48.8429,97.04145904,95.53688065,96.31071296,92.7953264
POL,2019,3.3,37952.012,4.146968473,100,23135.11,-0.7401621,5.438523,0.6397907,4.0135787,150.7206557,45.9686,100,100,100,100
POL,2020,7.5,37922.49,-4.260325004,95.739675,22416.29,-9.4979303,5.806803,-8.0584252,-2.4595144,153.8756157,58.4536,95.6244385,90.15622137,90.20000211,90.00003051
POL,2021,5.3,37892.992,4.08197292,99.6477426,23653.89,-3.7981773,4.716723,-2.4236274,-1.7891976,159.063676,58.2527,99.41677508,97.9246701,98.22780781,96.84002734
PRT,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRT,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PRT,1960,2,8857.716,NA,16.12755696,463.93,NA,NA,NA,NA,NA,NA,13.92280788,2.078371393,1.563773067,5.648592398
PRT,1961,2.4,8929.316,3.579931443,16.70491245,492.67,NA,NA,NA,NA,NA,NA,15.32938221,2.10774392,1.575167125,5.820139794
PRT,1962,2.7,8993.985,10.52835842,18.4636655,562.65,NA,NA,NA,NA,NA,NA,15.95168934,2.580182755,1.865505244,7.638165576
PRT,1963,2.6,9030.355,3.839589747,19.17259451,605.84,NA,NA,NA,NA,NA,NA,16.71723225,2.662361078,2.060028103,6.809693833
PRT,1964,2.5,9035.365,6.05338555,20.33318558,670.46,NA,NA,NA,NA,NA,NA,17.70966944,3.142112343,2.461607284,7.800328339
PRT,1965,2.5,8998.595,9.410947595,22.24673102,769.8,NA,2.38165,NA,-3.5936639,NA,NA,19.68418038,3.423780471,2.6755351,8.550358129
PRT,1966,2.5,8930.99,4.553864505,23.259817,843.52,NA,2.357845,NA,-3.6144982,NA,NA,20.75366751,3.578692359,2.886588107,8.272122267
PRT,1967,2.5,8874.52,4.153279388,24.22586219,911.29,NA,2.316814,NA,-4.0752507,NA,NA,21.70965743,3.961506472,3.231652762,8.899966598
PRT,1968,2.6,8836.65,5.072847105,25.45480314,990.87,NA,2.266516,NA,-3.7293242,NA,NA,23.39319097,4.278999927,3.56712888,9.09019065
PRT,1969,2.6,8757.705,2.434993781,26.07462601,1078.6,NA,2.216966,NA,-5.7221705,NA,NA,23.6889746,4.809078578,4.009498788,10.21310527
PRT,1970,2.6,8680.431,8.474759215,28.28438778,1265.53,NA,2.178236,NA,-2.3403429,NA,NA,25.99386404,5.133382083,4.304219237,10.75145601
PRT,1971,2.5,8643.756,10.48877738,31.25107425,1503.06,NA,2.211849,NA,2.5875797,NA,NA,28.94974782,5.522805294,4.512011791,12.28408397
PRT,1972,2.5,8630.43,10.37837195,34.49442697,1765.48,NA,2.4729,NA,7.6525048,NA,NA,31.96736167,6.134481738,5.003025561,13.69656393
PRT,1973,2.6,8633.1,4.920908507,36.19186616,2020.63,NA,3.030064,NA,7.4410426,NA,NA,33.73445359,6.899551765,5.786253087,14.46403555
PRT,1974,1.7,8754.365,2.914604545,37.24671594,2328.71,NA,3.596334,NA,4.1920511,NA,NA,35.54319953,6.554382714,5.473494968,13.88172522
PRT,1975,4.4,9093.47,-5.09498449,35.34900154,2410.5,NA,4.758801,NA,-6.4645099,NA,NA,32.43471783,5.610253032,4.60425107,12.40247236
PRT,1976,6.2,9355.81,2.290004706,36.15849534,2631.65,NA,5.542661,NA,-8.4790536,NA,NA,33.61740177,5.598195895,4.821474398,10.93093712
PRT,1977,7.4,9455.675,6.01652888,38.33398165,2974.19,NA,6.194689,NA,-6.3451289,NA,NA,36.21977705,5.888549627,5.052791299,11.61487316
PRT,1978,8.1,9558.25,6.165413534,40.69743014,3327.42,NA,6.767848,NA,-3.479191,NA,NA,37.76257806,6.485991951,5.671365927,12.07969036
PRT,1979,8.2,9661.265,7.101046948,43.58737377,3861.41,NA,7.236624,NA,-0.0307046,NA,NA,39.48996849,8.290911933,7.341086201,14.8105261
PRT,1980,8,9766.312,4.764177865,45.66395378,4452.83,NA,7.651556,NA,1.5765495,47.74869032,NA,42.65317116,9.213997443,7.917835872,18.14833772
PRT,1981,7.8,9851.362,2.174874863,46.65708763,4989.03,NA,7.992826,NA,0.8719631,49.12792777,NA,44.39533074,9.159450061,7.664712498,19.49771836
PRT,1982,7.8,9911.77,2.163265526,47.66640432,5490.06,NA,8.199279,NA,0.3218197,50.46590233,NA,45.7123389,9.602114465,8.540933065,16.87813992
PRT,1983,8.9,9957.865,0.971692702,48.1295753,5790.28,NA,8.417764,NA,-1.1972665,51.73976728,NA,43.49916842,11.59893272,10.6013994,18.44929427
PRT,1984,9.6,9996.232,-1.041910315,47.62810829,6051.71,NA,8.514364,NA,-4.5033751,52.97327681,NA,41.51108988,13.26218134,12.26810463,20.11080659
PRT,1985,9.8,10023.613,1.636406996,48.40749798,6426.46,NA,8.481902,NA,-5.4093578,54.35582383,NA,41.93008332,14.36545407,13.4555758,20.587015
PRT,1986,9.5,10032.733,3.319891943,50.01457461,6827.49,NA,8.157293,NA,-5.1912891,56.03116122,NA,45.02059171,15.51163011,14.41520086,23.02606273
PRT,1987,8,10030.031,7.632256165,53.83181506,7516.39,NA,7.485573,NA,-2.0163628,58.35346656,NA,50.90787752,17.0837357,15.95106726,24.84680512
PRT,1988,6.7,10019.61,5.339992998,56.70643022,8295.68,NA,6.772275,NA,-1.3618576,61.06165733,NA,56.02256126,18.55846874,17.56925133,25.32844674
PRT,1989,6,10005,6.648628097,60.47662987,9360.81,NA,6.238601,NA,0.553221,63.8811458,NA,58.51199005,22.0283566,21.0547637,28.68774422
PRT,1990,5.6,9983.218,7.859451311,65.22976115,10577.37,NA,5.86927,NA,3.798038,66.74792912,NA,64.08316587,24.88684711,23.63818222,33.40704181
PRT,1991,5,9960.235,3.369861093,67.42791349,11483.88,NA,5.661039,NA,3.3331313,69.30766956,NA,67.86467048,24.9991013,23.95088775,32.24019846
PRT,1992,5,9952.494,3.13008933,69.53846741,12184.4,NA,5.674024,NA,3.0852209,71.64897825,NA,71.42488808,26.36036328,25.71873716,31.27657565
PRT,1993,5.7,9964.675,-0.687312543,69.06052081,12149.12,NA,5.845812,NA,-0.1100349,73.43262405,NA,70.45047427,26.70400286,26.09090214,31.47050416
PRT,1994,7,9991.525,1.489149577,70.08893526,12516.29,NA,6.149685,NA,-0.8952665,75.11666241,NA,72.12269313,29.49849007,30.03903078,27.76820449
PRT,1995,7.4,10026.176,2.307251598,71.70606334,12111.17,-5.1786752,6.290466,0.3576493,-0.8814489,76.83913451,62.2148,73.62539213,33.50686308,33.89297439,32.85674419
PRT,1996,7.4,10063.945,3.504254335,74.21882617,12704.32,-4.7376626,6.224804,0.0913392,-0.0830051,78.89619367,63.3122,76.24308728,35.41686994,38.28938032,30.58004444
PRT,1997,6.9,10108.977,4.400864585,77.48509621,13628.49,-3.7056039,5.920705,0.1259638,1.0080413,81.4786207,58.7155,80.37339429,38.0043428,41.31183818,32.43505309
PRT,1998,5.1,10160.196,4.807983557,81.21056689,14427.41,-4.3875453,5.286468,-1.2476586,2.0472764,84.52641626,55.6157,85.955284,41.08957448,44.37554253,35.5565242
PRT,1999,4.6,10217.828,3.906560876,84.38310713,15460,-3.0314964,4.905821,-0.0858923,2.409809,87.51757543,55.4056,90.74099107,42.53860796,46.55426166,35.77687787
PRT,2000,4.1,10289.898,3.816207402,87.60334151,16546.39,-3.2162035,4.636122,-0.2070873,2.8629344,90.45716933,54.1931,93.66328128,46.16538374,50.1157461,39.51359815
PRT,2001,4.1,10362.722,1.943665818,89.30605771,16962.21,-4.7898652,4.619669,-1.7993591,1.9524918,93.03884904,57.3802,95.14820722,47.22660162,50.9155213,41.01507777
PRT,2002,5.1,10419.631,0.770915566,89.99453201,17487.87,-3.3343795,4.950559,-0.4966179,0.6570702,94.96272461,60.0437,94.89132405,48.78997695,53.42906796,40.97849622
PRT,2003,6.4,10458.821,-0.930486068,89.15714543,17675.59,-5.6560423,5.494887,-2.9963676,-1.6034382,96.24037955,63.8973,92.76156175,51.20537882,57.83409831,40.04364472
PRT,2004,6.7,10483.861,1.788710918,90.75190902,18163.57,-6.1835596,5.959079,-3.6159069,-1.0770451,97.44057984,67.0995,95.6112578,53.0243543,59.10215176,42.79028616
PRT,2005,7.7,10503.33,0.781837101,91.46144112,19319.04,-6.130315,6.653549,-3.5624937,-1.2138912,98.33848808,72.2491,96.86878882,53.16101302,59.30386164,42.81742134
PRT,2006,7.8,10522.288,1.625065596,92.94774953,20417.21,-4.1804946,7.254272,-1.3978428,-0.5161354,99.23559562,73.6794,97.66181738,59.77759047,65.52298374,50.10326184
PRT,2007,8.1,10542.964,2.506543876,95.27752565,21196.3,-2.8992258,8.058567,0.0676987,1.1979938,100,72.728,100.0593269,63.62945514,67.92241453,56.40081399
PRT,2008,7.7,10558.177,0.319285408,95.58173289,21074.31,-3.6995852,8.880538,-0.5798235,0.9647906,100.550937,75.6425,101.1998061,63.3641088,66.96415675,57.30220187
PRT,2009,9.6,10568.247,-3.122119579,92.59755689,20127.3,-9.8725638,10.219586,-6.8856431,-1.9655899,100.3234306,87.7991,97.63002614,56.99874405,58.63013977,54.25173292
PRT,2010,11,10573.1,1.737666427,94.20659355,20864.06,-11.3983916,11.419431,-8.4572652,-0.0744886,100.1350519,100.2145,99.36482618,62.24776301,65.27064919,57.15769704
PRT,2011,12.9,10557.56,-1.696197413,92.60866375,20199.12,-7.6632217,12.592374,-3.3421227,-0.9437254,99.30039918,114.4031,93.77602751,66.53222214,70.40791428,60.00618028
PRT,2012,15.8,10514.843,-4.057270559,88.8512797,19986.09,-6.1797646,13.670171,-1.305584,-3.6422575,97.93957789,129.0351,87.06797717,68.58179037,72.84338535,61.40594158
PRT,2013,16.4,10457.295,-0.922661487,88.03148316,20527.12,-5.1045071,13.960314,-0.2737895,-3.6476365,97.04134937,131.4298,85.44166784,73.52126466,77.71937593,66.45231217
PRT,2014,14.1,10401.062,0.792182309,88.728853,21193.53,-7.3560234,13.26517,-2.4762835,-2.8044764,96.96165274,132.9407,87.20545548,76.68526964,80.65611542,69.99899362
PRT,2015,12.6,10358.076,1.79207734,90.31894267,22301.29,-4.4487838,12.323404,0.1359166,-1.6145561,97.50549015,131.1792,89.30808258,81.48694647,85.81332887,74.20201288
PRT,2016,11.2,10325.452,2.019439863,92.1428794,22586.59,-1.9350226,11.142649,2.2147591,-0.6751416,98.53380621,131.5057,91.30762599,85.09734464,88.99547884,78.53351518
PRT,2017,9,10300.3,3.506390229,95.37376832,23040.49,-2.9560156,9.743749,0.8199402,1.1942395,100.1046786,126.143,94.34781912,92.25030841,93.77030772,89.69088746
PRT,2018,7.1,10283.822,2.637229799,97.88899376,23809.75,-0.4424762,8.425805,2.933774,2.0765545,101.8565631,122.0043,97.29333946,96.40504167,96.85199715,95.65247591
PRT,2019,6.5,10276.222,2.156530739,100,24765.61,0.1902471,7.352564,3.1950546,2.3968066,103.7277525,117.747,100,100,100,100
PRT,2020,9.7,10274.167,-6.765180961,93.23481904,23354.81,-6.5394299,7.083922,-3.1492474,-5.3865295,104.6662297,131.5633,94.88441509,85.93377506,88.00000631,82.50000463
PRT,2021,7.4,10274.167,5.817909162,98.65913612,25035.76,-1.7994815,5.988276,1.5786029,-1.6829451,106.5834327,124.3948,99.38855696,97.23736373,98.20799519,95.61749962
SVK,1950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1960,NA,4068.094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1961,NA,4191.667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1962,NA,4238.188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1963,NA,4282.017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1964,NA,4327.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1965,NA,4370.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1966,NA,4411.666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1967,NA,4449.367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1968,NA,4483.915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1969,NA,4518.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1970,NA,4538.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1971,NA,4557.449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1972,NA,4596.621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1973,NA,4641.445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1974,NA,4689.623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1975,NA,4739.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1976,NA,4789.506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1977,NA,4840.501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1978,NA,4890.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1979,NA,4938.973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1980,NA,4979.815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1981,NA,5016.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1982,NA,5055.099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1983,NA,5091.971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1984,NA,5127.097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1985,NA,5161.768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1986,NA,5193.838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1987,NA,5222.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1988,NA,5250.596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1989,NA,5275.942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVK,1990,NA,5299.187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
